rosbagTimestamp,data
1551189616299241151,77.0
1551189616299956254,77.0
1551189616300631554,77.0
1551189616302326363,23.0
1551189616303081334,23.0
1551189616303693271,23.0
1551189616304507619,23.0
1551189616305133594,23.0
1551189616305748611,23.0
1551189616306471608,23.0
1551189616308171563,0.0
1551189616308874239,0.0
1551189616309562258,0.0
1551189616311014719,0.0
1551189616311683148,0.0
1551189616312356553,0.0
1551189616313132170,0.0
1551189616313833213,0.0
1551189616314543283,0.0
1551189616315147381,0.0
1551189616315920086,77.0
1551189616316641704,77.0
1551189616318019477,0.0
1551189616318746138,0.0
1551189616319335497,0.0
1551189616320021738,0.0
1551189616320750716,0.0
1551189616321406094,0.0
1551189616322109898,0.0
1551189616322710890,0.0
1551189616323658659,56.0
1551189616324334143,56.0
1551189616325053311,56.0
1551189616326435470,1.0
1551189616327143827,1.0
1551189616329184798,48.0
1551189616329854320,48.0
1551189616330563938,48.0
1551189616331233098,48.0
1551189616331989438,77.0
1551189616332630759,77.0
1551189616334040315,1.0
1551189616334702737,1.0
1551189616335480149,1.0
1551189616336180888,1.0
1551189616336888115,1.0
1551189616337566858,1.0
1551189616339560411,58.0
1551189616340479560,56.0
1551189616341189269,56.0
1551189616342663199,2.0
1551189616343316644,2.0
1551189616344047267,2.0
1551189616344733601,2.0
1551189616345412208,2.0
1551189616346026697,2.0
1551189616346794282,2.0
1551189616348869415,77.0
1551189616349586387,77.0
1551189616351114254,2.0
1551189616351730628,2.0
1551189616352471220,2.0
1551189616353153917,2.0
1551189616355004130,74.0
1551189616355717598,74.0
1551189616356340648,74.0
1551189616357539295,56.0
1551189616360402688,3.0
1551189616361058311,3.0
1551189616361746987,3.0
1551189616362420348,3.0
1551189616363145062,3.0
1551189616363798492,3.0
1551189616364535998,3.0
1551189616365221788,3.0
1551189616365948141,77.0
1551189616366685840,77.0
1551189616367347041,77.0
1551189616370269398,3.0
1551189616371970639,91.0
1551189616372679936,91.0
1551189616374538708,94.0
1551189616375537090,56.0
1551189616376265089,56.0
1551189616377796369,4.0
1551189616379864204,98.0
1551189616380570764,98.0
1551189616381214626,98.0
1551189616381909303,98.0
1551189616382604659,98.0
1551189616383308590,98.0
1551189616384056888,77.0
1551189616384741611,77.0
1551189616395104141,77.0
1551189616395822635,77.0
1551189616397617796,108.0
1551189616403194133,118.0
1551189616403912445,118.0
1551189616404655930,118.0
1551189616406995340,6.0
1551189616409983523,128.0
1551189616410676781,128.0
1551189616412364993,131.0
1551189616413105371,77.0
1551189616418107480,2.0
1551189616423301368,5.0
1551189616423977685,5.0
1551189616424637563,5.0
1551189616426205277,146.0
1551189616426860765,146.0
1551189616432389318,77.0
1551189616433331396,77.0
1551189616435712899,77.0
1551189616436702752,77.0
1551189616440289809,77.0
1551189616441280371,77.0
1551189616442236687,77.0
1551189616443196824,77.0
1551189616444174958,77.0
1551189616445126732,77.0
1551189616448729187,77.0
1551189616452649284,77.0
1551189616454939421,77.0
1551189616455893529,77.0
1551189616456873480,77.0
1551189616459531776,77.0
1551189616460515392,77.0
1551189616461537118,77.0
1551189616462507912,77.0
1551189616463546842,77.0
1551189616465823293,77.0
1551189616466832208,77.0
1551189616472156303,77.0
1551189616473123926,77.0
1551189616475604557,77.0
1551189616476565076,77.0
1551189616479191713,77.0
1551189616480170551,77.0
1551189616481179171,77.0
1551189616482160146,77.0
1551189616483180912,77.0
1551189616484176290,77.0
1551189616486369920,77.0
1551189616487313382,77.0
1551189616489692198,77.0
1551189616495052261,77.0
1551189616496006096,77.0
1551189616497107989,77.0
1551189616499631265,77.0
1551189616500627691,77.0
1551189616501625540,77.0
1551189616502569964,77.0
1551189616503583394,77.0
1551189616504595019,77.0
1551189616509000990,77.0
1551189616514604625,77.0
1551189616515671366,77.0
1551189616516739018,77.0
1551189616519287656,77.0
1551189616520436595,77.0
1551189616529932481,77.0
1551189616530991403,77.0
1551189616540583350,77.0
1551189616541625570,77.0
1551189616542544753,77.0
1551189616543629699,77.0
1551189616544332950,1.0
1551189616561855378,0.0
1551189616563663613,0.0
1551189616577030316,0.0
1551189616581330763,0.0
1551189616583132442,0.0
1551189616585120772,0.0
1551189616601482176,0.0
1551189616603290644,0.0
1551189616605298222,0.0
1551189616621154134,0.0
1551189616623005031,0.0
1551189616624815108,0.0
1551189616640428563,0.0
1551189616642203834,0.0
1551189616644026284,0.0
1551189616665407321,118.0
1551189616674528335,138.0
1551189616675247669,138.0
1551189616679736323,0.0
1551189616681774391,0.0
1551189616683463495,0.0
1551189616686049313,77.0
1551189616687822502,150.0
1551189616694493113,158.0
1551189616695321861,158.0
1551189616696137986,158.0
1551189616700546565,0.0
1551189616702460316,0.0
1551189616704427411,0.0
1551189616707857640,170.0
1551189616714703338,178.0
1551189616715381342,178.0
1551189616716205673,178.0
1551189616719742248,0.0
1551189616721568379,0.0
1551189616723353189,0.0
1551189616729437894,192.0
1551189616734930184,198.0
1551189616735737019,198.0
1551189616736558286,198.0
1551189616738886869,202.0
1551189616740761883,0.0
1551189616742782089,0.0
1551189616744994319,0.0
1551189616750569644,212.0
1551189616756220603,218.0
1551189616758601097,222.0
1551189616759291682,222.0
1551189616760204326,222.0
1551189616761970332,0.0
1551189616763917590,0.0
1551189616775503543,0.0
1551189616776285526,0.0
1551189616778444260,242.0
1551189616789442525,0.0
1551189616792141593,77.0
1551189616792985308,77.0
1551189616795960636,252.0
1551189616822188655,0.0
1551189616824045489,0.0
1551189616842700448,0.0
1551189616844720865,0.0
1551189616861125933,0.0
1551189616862981305,0.0
1551189616876862070,0.0
1551189616881439469,0.0
1551189616883263773,0.0
1551189616899872325,0.0
1551189616901979232,0.0
1551189616903848012,0.0
1551189616943421398,0.0
1551189616959510071,0.0
1551189616961550749,0.0
1551189616963583968,0.0
1551189616979811732,0.0
1551189616981666168,0.0
1551189616983553926,0.0
1551189616999958390,0.0
1551189617001878011,0.0
1551189617003840899,0.0
1551189617019938035,0.0
1551189617021921670,0.0
1551189617023804497,0.0
1551189617079115651,0.0
1551189617081035248,0.0
1551189617082891135,0.0
1551189617099199485,0.0
1551189617101195166,0.0
1551189617103071186,0.0
1551189617119293659,0.0
1551189617121299082,0.0
1551189617123137823,0.0
1551189617141636685,0.0
1551189617143550178,0.0
1551189617159780113,0.0
1551189617161799709,0.0
1551189617163613550,0.0
1551189617219099875,0.0
1551189617220956659,0.0
1551189617222819224,0.0
1551189617239304728,0.0
1551189617241225169,0.0
1551189617243161085,0.0
1551189617259478881,0.0
1551189617261449255,0.0
1551189617275257476,0.0
1551189617279744983,0.0
1551189617281742582,0.0
1551189617308009068,0.0
1551189617341234523,0.0
1551189617354852793,0.0
1551189617359225102,0.0
1551189617361277826,0.0
1551189617375064268,0.0
1551189617379566650,0.0
1551189617381617988,0.0
1551189617399886530,0.0
1551189617401923467,0.0
1551189617418054797,0.0
1551189617419934981,0.0
1551189617422012733,0.0
1551189617460953450,0.0
1551189617462787073,0.0
1551189617479125609,0.0
1551189617481077103,0.0
1551189617494680488,0.0
1551189617501212469,0.0
1551189617503025260,0.0
1551189617519069521,0.0
1551189617521047128,0.0
1551189617534691050,0.0
1551189617539239857,0.0
1551189617541238796,0.0
1551189617582258135,0.0
1551189617598627900,0.0
1551189617600488817,0.0
1551189617602438253,0.0
1551189617618419422,0.0
1551189617620453668,0.0
1551189617634185269,0.0
1551189617638827855,0.0
1551189617640906869,0.0
1551189617657460151,0.0
1551189617659376456,0.0
1551189617661320091,0.0
1551189617677478892,0.0
1551189617679429028,0.0
1551189617681351598,0.0
1551189617720708837,0.0
1551189617736840054,0.0
1551189617738821536,0.0
1551189617740823073,0.0
1551189617757040555,0.0
1551189617759050623,0.0
1551189617760966302,0.0
1551189617777164958,0.0
1551189617779042234,0.0
1551189617781048234,0.0
1551189617797232250,0.0
1551189617799136084,0.0
1551189617801093464,0.0
1551189617823864830,254.0
1551189617857895667,42.0
1551189617858790585,42.0
1551189617859534072,42.0
1551189617874848357,32.0
1551189617996993941,0.0
1551189617998877694,0.0
1551189618002989164,0.0
1551189618016979505,0.0
1551189618018974055,0.0
1551189618023091504,0.0
1551189618039076770,0.0
1551189618052548636,0.0
1551189618057042303,0.0
1551189618058976963,0.0
1551189618118390383,0.0
1551189618120327160,0.0
1551189618136418914,0.0
1551189618138246467,0.0
1551189618140128803,0.0
1551189618158419563,0.0
1551189618160243112,0.0
1551189618176363131,0.0
1551189618178261568,0.0
1551189618180101239,0.0
1551189618218828679,0.0
1551189618235135620,0.0
1551189618237028069,0.0
1551189618239012502,0.0
1551189618257003812,0.0
1551189618258934388,0.0
1551189618275223506,0.0
1551189618277163707,0.0
1551189618279071802,0.0
1551189618295317640,0.0
1551189618297254842,0.0
1551189618299168984,0.0
1551189618315270598,0.0
1551189618327735384,0.0
1551189618358201422,0.0
1551189618374490393,0.0
1551189618376282860,0.0
1551189618378190275,0.0
1551189618391745555,0.0
1551189618398296043,0.0
1551189618414540886,0.0
1551189618416527816,0.0
1551189618418446832,0.0
1551189618434698824,0.0
1551189618436634865,0.0
1551189618438555403,0.0
1551189618479209237,0.0
1551189618495475418,0.0
1551189618497414092,0.0
1551189618511110813,0.0
1551189618515543105,0.0
1551189618517463532,0.0
1551189618533174608,0.0
1551189618537649557,0.0
1551189618553217374,0.0
1551189618557668965,0.0
1551189618573840448,0.0
1551189618575753395,0.0
1551189618577656731,0.0
1551189618616347664,0.0
1551189618622428731,0.0
1551189618638634650,0.0
1551189618656920051,0.0
1551189618674866439,0.0
1551189618676861359,0.0
1551189618695025830,0.0
1551189618697008177,0.0
1551189618719060127,0.0
1551189618756423867,0.0
1551189618758317863,0.0
1551189618776265677,0.0
1551189618778134032,0.0
1551189618793985443,0.0
1551189618795975559,0.0
1551189618797873559,0.0
1551189618816052727,0.0
1551189618818030316,0.0
1551189618834033268,0.0
1551189618836029290,0.0
1551189618848530146,0.0
1551189618915889585,0.0
1551189618929460160,0.0
1551189618934126911,0.0
1551189618936063353,0.0
1551189618956450925,0.0
1551189618995252235,0.0
1551189618997233142,0.0
1551189619015463363,0.0
1551189619036013991,0.0
1551189619051640473,0.0
1551189619056121520,0.0
1551189619074274614,0.0
1551189619076201533,0.0
1551189619092472714,0.0
1551189619094409981,0.0
1551189619104744461,0.0
1551189619137295777,0.0
1551189619153558788,0.0
1551189619155511891,0.0
1551189619214926525,0.0
1551189619216847901,0.0
1551189619276249555,0.0
1551189619292447551,0.0
1551189619294372077,0.0
1551189619296247961,0.0
1551189619316523982,0.0
1551189619332722835,0.0
1551189619334579403,0.0
1551189619393762314,0.0
1551189619397808386,0.0
1551189619413919627,0.0
1551189619415927378,0.0
1551189619432486131,0.0
1551189619434366089,0.0
1551189619452203194,0.0
1551189619468271765,0.0
1551189619483163203,0.0
1551189619513838877,0.0
1551189619527366133,0.0
1551189619531950090,0.0
1551189619533877778,0.0
1551189619552100068,0.0
1551189619553996568,0.0
1551189619574398637,0.0
1551189619590320563,0.0
1551189619592089475,0.0
1551189619593917881,0.0
1551189619634206488,0.0
1551189619652269473,0.0
1551189619654230950,0.0
1551189619670527438,0.0
1551189619672490372,0.0
1551189619674425784,0.0
1551189619690627563,0.0
1551189619692589141,0.0
1551189619694525321,0.0
1551189619710718576,0.0
1551189619712697934,0.0
1551189619714551211,0.0
1551189619734876171,0.0
1551189619747224712,0.0
1551189619834355518,0.0
1551189619850729418,0.0
1551189619852606863,0.0
1551189619856746187,0.0
1551189619885910988,0.0
1551189619972034628,0.0
1551189619973939175,0.0
1551189619992200567,0.0
1551189619994122933,0.0
1551189620051122354,0.0
1551189620053043912,0.0
1551189620072966181,0.0
1551189620089144447,0.0
1551189620091098690,0.0
1551189620095040656,0.0
1551189620129201455,0.0
1551189620131067116,0.0
1551189620132973524,0.0
1551189620173926121,0.0
1551189620192260839,0.0
1551189620194145282,0.0
1551189620210305730,0.0
1551189620212233377,0.0
1551189620228453033,0.0
1551189620230305346,0.0
1551189620232214953,0.0
1551189620254699974,0.0
1551189620328038750,0.0
1551189620330013786,0.0
1551189620331933561,0.0
1551189620352240657,0.0
1551189620354345604,0.0
1551189620370524324,0.0
1551189620372447879,0.0
1551189620388691333,0.0
1551189620390561351,0.0
1551189620392480921,0.0
1551189620449766672,0.0
1551189620451707232,0.0
1551189620470080092,0.0
1551189620472013702,0.0
1551189620490177972,0.0
1551189620492112856,0.0
1551189620508200568,0.0
1551189620510098272,0.0
1551189620511990285,0.0
1551189620528282246,0.0
1551189620530178335,0.0
1551189620542565971,0.0
1551189620572929062,0.0
1551189620588859279,0.0
1551189620590818977,0.0
1551189620604227934,0.0
1551189620608669445,0.0
1551189620610561686,0.0
1551189620624171956,0.0
1551189620628664538,0.0
1551189620630469624,0.0
1551189620644049990,0.0
1551189620648511954,0.0
1551189620650437625,0.0
1551189620674354323,0.0
1551189620707412386,0.0
1551189620709228480,0.0
1551189620711150933,0.0
1551189620727377518,0.0
1551189620729335592,0.0
1551189620731236943,0.0
1551189620751531537,0.0
1551189620771844706,0.0
1551189620788014883,0.0
1551189620789963042,0.0
1551189620830749398,0.0
1551189620846841657,0.0
1551189620848758079,0.0
1551189620850657260,0.0
1551189620866695799,0.0
1551189620868610752,0.0
1551189620870486857,0.0
1551189620886455754,0.0
1551189620888401038,0.0
1551189620890262436,0.0
1551189620906463512,0.0
1551189620908363977,0.0
1551189620910285938,0.0
1551189620926537394,0.0
1551189620939009043,0.0
1551189620971221720,0.0
1551189620989420299,0.0
1551189621003104331,0.0
1551189621007580555,0.0
1551189621009502460,0.0
1551189621022926938,0.0
1551189621027457056,0.0
1551189621029403902,0.0
1551189621049741891,0.0
1551189621106819118,0.0
1551189621108702746,0.0
1551189621122404111,0.0
1551189621126861623,0.0
1551189621128799080,0.0
1551189621147194996,0.0
1551189621149107732,0.0
1551189621165105508,0.0
1551189621166958537,0.0
1551189621168878033,0.0
1551189621226098722,0.0
1551189621228034430,0.0
1551189621229982085,0.0
1551189621248066957,0.0
1551189621249953559,0.0
1551189621266061129,0.0
1551189621270118865,0.0
1551189621272070582,0.0
1551189621288164046,0.0
1551189621301641525,0.0
1551189621306158989,0.0
1551189621308086569,0.0
1551189621349124219,0.0
1551189621367435917,0.0
1551189621369417797,0.0
1551189621385682779,0.0
1551189621387608971,0.0
1551189621389674146,0.0
1551189621408276325,0.0
1551189621424185784,0.0
1551189621426126664,0.0
1551189621428122830,0.0
1551189621469224790,0.0
1551189621489418108,0.0
1551189621505673843,0.0
1551189621507594180,0.0
1551189621525645609,0.0
1551189621527561190,0.0
1551189621545574061,0.0
1551189621547499820,0.0
1551189621560929797,0.0
1551189621565384280,0.0
1551189621567319973,0.0
1551189621607970531,0.0
1551189621624090238,0.0
1551189621625978808,0.0
1551189621627839657,0.0
1551189621643771153,0.0
1551189621645645791,0.0
1551189621647553334,0.0
1551189621665994840,0.0
1551189621667947124,0.0
1551189621684056363,0.0
1551189621688039222,0.0
1551189621692136058,0.0
1551189621747449456,0.0
1551189621763413328,0.0
1551189621765429631,0.0
1551189621767267909,0.0
1551189621783282557,0.0
1551189621785166920,0.0
1551189621787115541,0.0
1551189621803259066,0.0
1551189621805141980,0.0
1551189621807062692,0.0
1551189621823289526,0.0
1551189621825142953,0.0
1551189621826927741,0.0
1551189621943548619,0.0
1551189621945487892,0.0
1551189621949593718,0.0
1551189621971945815,0.0
1551189621999658797,0.0
1551189622004168427,0.0
1551189622005932720,0.0
1551189622019429565,0.0
1551189622023942372,0.0
1551189622025833429,0.0
1551189622039391834,0.0
1551189622044045189,0.0
1551189622046111932,0.0
1551189622084273820,0.0
1551189622086268280,0.0
1551189622126824788,0.0
1551189622142967019,0.0
1551189622144938703,0.0
1551189622146845476,0.0
1551189622162861598,0.0
1551189622164811599,0.0
1551189622166737910,0.0
1551189622184751931,0.0
1551189622186690295,0.0
1551189622202828832,0.0
1551189622204770402,0.0
1551189622206664856,0.0
1551189622222839239,0.0
1551189622233228712,0.0
1551189622265651637,0.0
1551189622281947969,0.0
1551189622283915262,0.0
1551189622285803722,0.0
1551189622301988755,0.0
1551189622303942913,0.0
1551189622305839074,0.0
1551189622322121533,0.0
1551189622324081900,0.0
1551189622325969795,0.0
1551189622342024623,0.0
1551189622343998901,0.0
1551189622345824199,0.0
1551189622386734208,0.0
1551189622405201060,0.0
1551189622423311475,0.0
1551189622425226297,0.0
1551189622441250800,0.0
1551189622443213582,0.0
1551189622445118161,0.0
1551189622469945278,0.0
1551189622544898328,0.0
1551189622560973751,0.0
1551189622562945528,0.0
1551189622564856422,0.0
1551189622583131794,0.0
1551189622587104640,0.0
1551189622603175207,0.0
1551189622605100092,0.0
1551189622682692744,0.0
1551189622684636973,0.0
1551189622700772129,0.0
1551189622702725315,0.0
1551189622704615368,0.0
1551189622722941395,0.0
1551189622724849814,0.0
1551189622740989424,0.0
1551189622742899414,0.0
1551189622744864740,0.0
1551189622802089858,0.0
1551189622803972236,0.0
1551189622844585169,0.0
1551189622862724154,0.0
1551189622876291223,0.0
1551189622889154352,0.0
1551189622921803090,0.0
1551189622923681497,0.0
1551189622939989062,0.0
1551189622941959586,0.0
1551189622945978683,0.0
1551189622964255614,0.0
1551189622986598265,0.0
1551189623015152551,0.0
1551189623061725090,0.0
1551189623063601218,0.0
1551189623079749329,0.0
1551189623081746352,0.0
1551189623083612304,0.0
1551189623099968969,0.0
1551189623101897290,0.0
1551189623103840583,0.0
1551189623119837246,0.0
1551189623121719494,0.0
1551189623123560195,0.0
1551189623164563783,0.0
1551189623180985878,0.0
1551189623182955548,0.0
1551189623198992694,0.0
1551189623200977113,0.0
1551189623202790340,0.0
1551189623221009077,0.0
1551189623222918280,0.0
1551189623241140822,0.0
1551189623243046069,0.0
1551189623261456940,0.0
1551189623339579407,0.0
1551189623341588498,0.0
1551189623355339981,0.0
1551189623359768747,0.0
1551189623361702498,0.0
1551189623379800420,0.0
1551189623381812487,0.0
1551189623400049095,0.0
1551189623402002634,0.0
1551189623441060736,0.0
1551189623454719969,0.0
1551189623459343326,0.0
1551189623461265742,0.0
1551189623474939573,0.0
1551189623479491375,0.0
1551189623481380116,0.0
1551189623497618600,0.0
1551189623499539320,0.0
1551189623501309759,0.0
1551189623519707533,0.0
1551189623523667017,0.0
1551189623562508795,0.0
1551189623578980279,0.0
1551189623580867917,0.0
1551189623582706860,0.0
1551189623601128590,0.0
1551189623617149551,0.0
1551189623619093711,0.0
1551189623620988979,0.0
1551189623637279114,0.0
1551189623639172501,0.0
1551189623641147978,0.0
1551189623657254345,0.0
1551189623659132783,0.0
1551189623661017033,0.0
1551189623706086236,0.0
1551189623740193884,0.0
1551189623758242306,0.0
